Firm_ID,Default_Y,CR,DE,ROA,RRV,IG,TB,M,VI,Score_anomaly,P,F,C
50,0,1.0015643640209757,-2.853111831312668,0.7879680888374271,-0.25869151122294565,-1.946385365829845,0.4023310707387068,0.4541311698249973,0.3316092179928603,0.24508725711101476,10.732292042835434,-7.936243741704602,-6.89151805264108
51,0,1.342484469808543,-2.3437996362550244,0.372240351350257,0.5916997389915247,-0.25183236896080374,-1.4588908639586973,0.3779524837488061,0.4191055384799866,0.10991760052592509,-5.359380677100401,-3.8997110288977095,3.7507541877796924
52,0,1.7248897095043607,-1.1109221862790948,-0.06496251742367988,0.7553298055235311,0.44315452342575745,1.736541828880594,0.9729744090486829,0.33694061393114505,0.032389001902108194,-6.790248539750323,-0.625010790092957,-1.2887512186380206
53,0,0.6711400403157735,-2.639369987857659,0.11197983342800377,-0.4000966097657169,-0.5938221517678365,-1.1670763333239178,0.19660964288392288,0.4167692698714392,0.045399689453253234,-5.536240577290262,-5.383531774808868,-1.9355996876166315
54,1,1.5391195650176723,-2.405309330992569,-0.37652131661503474,1.054758300749635,0.14312268711959886,0.2395813286364653,0.2443088418360135,0.34787644233442594,0.20772533344135222,-2.0218259177008573,0.5296267912126844,5.949850600409628
55,0,1.6956711847672177,-1.421744590973774,-0.01347260221771282,-0.5591164032334192,0.26346006705999786,-0.5690164697503085,0.7404331930327068,0.1512307352937453,0.09405944956821391,-2.5765654536310745,-3.235814716360271,4.822553448617925
56,0,1.7368004968597779,-1.9880675364320342,-0.12417298960549833,1.102976081744008,-1.1591819588016639,-2.0999536933705754,0.6976971123141948,0.3053614876310865,0.02479451704966544,-4.927463761354835,-4.0027567894364235,1.9960103835141838
57,0,1.1715671041101579,-1.8855353444137957,-0.035428970592058545,0.03573647223863116,0.04107894349360433,-0.25689801934405165,0.5714943729213096,0.18762149272789663,0.060849190592133534,-4.910225196177678,-3.117253768730583,5.5250497344677365
58,0,2.213104782944067,-1.8756132979491698,-0.2824788918715433,1.0249931619390016,0.013438550295921226,1.1614547959305024,1.0147770668155416,0.05255161712595027,-0.11477361498432782,6.068882345175285,-2.9357208749829597,-2.278986628064388
59,0,1.0273091057151391,-1.8355217037474447,0.027366552756264987,-1.8462282464270199,-0.5182243601342809,-0.013092746734713834,0.2900103175832722,0.381340954355971,0.2997187453491316,4.854414615587545,-5.41177877213166,2.0447671057647074
60,0,1.1868277550028477,-2.692486338185053,-0.06544943974382239,-1.6798018732717748,-0.14254205956239455,-0.8451775988470064,0.4873853728147842,0.34592323911051887,0.1543850733812832,-4.010467575784053,-2.384383603310346,0.8246635059524403
61,0,0.13979270401529287,-1.924008967825189,-0.5579834488134303,-0.4546939816713375,-0.2439741686385776,-2.2830877556144045,0.42322842582025355,0.38532247010111764,0.32141133784567505,4.478530420023917,-6.750022596394975,-1.799108528565414
62,0,0.8923452021729017,-2.0169068391023557,-0.581782077924546,0.18913741300616327,0.7893790865631617,-0.8751596081567165,0.007532527165020203,0.5850355058738151,0.37037473183559744,-4.0608812615288805,-4.790057521350379,3.0610683663750504
63,0,1.5884161040603135,-1.6302789378772662,-0.6132660948776543,0.6553863263574484,0.3748145330985698,1.2923698328390203,0.640925636184821,0.21873730732408214,0.1785800329922529,-3.048501597042976,-5.0930309409663765,-1.2342360119223903
64,0,1.1432043674318606,-2.500688905693648,0.1645515574706478,-0.9979855394208372,0.7773596101989222,-0.32355943415905397,0.45780736593037086,0.3380943485949424,0.2903943582322291,4.903696106346239,0.3624534823308089,-4.214404058625002
65,0,1.9730470457663698,-1.2403475335839462,0.2510608885565947,1.5462676051953663,-1.874877903524385,0.26342418638540166,0.7954206577232344,0.220699431851052,0.16583922595854564,1.5054131709440521,-0.5174721147040245,0.11197765602549233
66,0,1.6147857207652867,-1.8200653284881922,-0.024379285050654162,0.038558283654178155,1.0302496489072974,-0.5097537639573626,0.6274492313222755,0.33823787396878235,-0.00926531966956734,-1.4643749766858192,-3.5938863965704604,-3.3279039114066133
67,0,1.2493928646720374,-1.546932775143175,0.41235205439698863,0.6047412113797763,0.968936395800765,-0.06090140998863969,0.9252064067890293,0.22654378804342984,-0.040903898154920584,3.905017646658387,-4.470792758692153,0.6750611394702394
68,0,1.658314623683851,-1.607467002169772,0.1538803590795538,0.19548286363099598,-0.3944688360874765,0.5188313210007379,0.33904606016867556,0.4859395472323237,0.27610989190530466,-3.3727587274244226,-9.215319926581877,1.3341538336018406
69,0,1.8747004581621596,-1.5491678665624953,-0.5085995263001555,-1.0342546154536107,-0.17017449770667786,2.9374745037449914,0.5419388860351354,0.28329241932418564,0.24458373657983049,1.2607745759266666,3.00941257556409,2.3748142957933274
70,0,0.8925142541598119,-2.1617991541933215,0.5892291793293357,-0.8021413880033982,-1.751089670882939,-1.0139166713440848,0.17325286287857858,0.47943228302852925,0.4994329717122451,2.9525789979349186,-7.958881016618148,-13.346306928470291
71,0,1.1502057105877455,-2.667276212651746,-0.1051712638510246,0.6167452756711921,0.2613823345667051,0.5799262952210286,0.38896136995745867,0.48409572264297157,0.38955526512801414,2.827651025497302,-3.874967880526593,-9.151198630840181
72,0,1.8917489055814785,-1.8883991856650555,0.5354776413342538,-0.3798848764355282,-1.8497841537025503,1.0844586240558682,0.32834982447063005,0.4209054966997364,0.2794669619933414,4.034098579699296,-6.159376459697031,1.240431453968058
73,0,1.9067466325554567,-2.039892293716655,0.13838377505077104,0.18811305827327712,-0.3542583905579223,0.5944061388430731,0.5661213878500599,0.3196761469908028,0.15549559851185535,-0.27333715565170325,-6.622281763974847,1.4278569272967276
74,0,1.75036314477191,-2.343637811109635,0.45767572861910993,0.03926085257320221,-0.9893957674990561,1.894949943999423,0.5603174643259706,0.317618789555216,0.029726967057581183,9.86399157969537,5.623034587903422,1.58208418232211
75,1,0.8717453547962408,-2.0942719203035174,0.34827511941200906,0.11225445808556678,-1.0085755319688885,-0.41903005912865265,0.2350402012446297,0.3402222504713428,0.21879588847435721,-7.608790973310682,3.8791774095302998,11.474249724520222
76,0,1.9732252632099456,-2.2593843581784503,0.08414257971391478,0.3431897939080413,-0.035363357161787956,0.6810238416747378,0.5819495960625405,0.32776904889703373,0.09333884874411033,3.25708935807752,-1.4666963604481054,3.1813367123912055
77,0,2.156539056348299,-1.5394409666098512,0.4294193641272661,-0.251975117700899,-1.13675760227832,1.1152821649097628,0.9179226449095684,0.11636329907340759,0.08027252556838269,-11.353314594737906,-0.1890914855732007,-4.891715214474246
78,0,1.4353594578031648,-2.759773479672494,0.13012190719775107,-0.707658586459261,-0.9793450449606378,0.168360660521382,0.16522097512829476,0.42178896810951927,0.5380758105131396,4.761656136865301,-5.79636651466052,9.700404140444105
79,0,1.4550075790543677,-1.6345099601465662,-0.31189914812156144,-0.19432735537589296,0.5934435746831681,0.2591716843476728,0.7513819357613605,0.32855288273840755,0.011908576128286458,-4.363864947545821,2.5969183701396537,-1.62772310384275
80,0,1.5278694185506347,-1.349584934086678,0.6224387587822993,1.0174537096469294,0.6314849004426055,0.9633580160717109,0.7846726692381368,0.3030535175141139,0.14128823467612053,3.023672775255035,-2.1606345317069113,3.1659403513089317
81,0,1.637020002493937,-1.9560878239999024,-0.10615325076052615,-0.8842596422876097,-2.3032905290572945,-1.3097122361724591,0.31635025719633086,0.4697244206351005,0.3187341404315595,-0.23171131901019246,-1.7392983918041096,-0.19843601382701279
82,0,1.6058057065114248,-1.843629136139586,0.1305605127415073,-0.4906030211016543,-0.08653629891988238,-0.07541592795923324,0.47685797149121667,0.2786116922798618,0.4869889744422585,-0.8102104402213013,-2.4823990768951623,-14.397899699903839
83,1,1.4885304189846085,-1.8614813969539827,0.31194975152729465,0.06962813713607541,-0.5054178950899003,-0.6833044694527048,0.22212590240681213,0.4492451420680471,0.11232201575753913,0.8103333543337061,-7.236023117245992,-4.654424075770345
84,0,1.356534615434414,-2.0971683428788226,-0.6508806976453951,0.7593496082040577,1.2055195016507692,0.1309005101739799,0.842546060791657,-0.049669966846539515,0.09556952781896948,6.603155917942814,0.20684460262653243,0.24147731476414333
85,0,1.4020175324234156,-2.3987103386145856,-0.11598517818054559,-0.9875321922200755,-0.15332482189864863,0.04597693691097071,0.5874654410492213,0.18312436965564893,0.2043075416203154,-2.7370454755205453,-2.958153822946997,2.6866317607587638
86,0,1.7358261881401016,-1.614243112749461,-1.0595170300014543,0.6196961345240298,-1.8319930777029636,-0.41146920640549356,0.6343450322754897,0.3397173091730076,0.22023380010217192,-11.44853758200236,0.24915009052134207,-2.050693685422192
87,0,1.22001838918856,-2.0363243868201186,0.02693650149113365,0.144760525430912,0.1736085005012601,-1.773264183807409,0.09897218026845972,0.26360061815902347,0.46458454289973694,1.425577729150004,-2.0546484320019434,9.974510114517713
88,0,1.9030435584171046,-1.591667235131732,0.24010530509460795,-0.3305233736350936,0.20374504584442693,0.9619456313017969,1.060623083762113,0.13697946546893386,-0.024573347446810584,2.854693794939422,-2.8511715555478885,-3.2265835157419724
89,0,0.8728800619388716,-2.7769466898133888,-0.22793926404583786,-0.7532319805493907,-0.7782098164338302,-1.6128541058615196,-0.08760503744014539,0.31455583664008635,0.34855442907865,-0.29220706487755,-6.365909677863339,-7.055200839218644
90,0,1.0123569878809573,-1.1561933071629982,-0.230179931346457,1.493340682304765,-0.2498058045103348,0.14259478665365688,0.26709870898156857,0.2883825199259106,0.15109131977800097,5.163648470418581,4.361972486107772,-1.5311254458325911
91,0,1.7114681310297848,-1.5238183633108557,0.06388251813919701,0.12079317676952844,-0.9300654658929852,-0.1937692349231928,0.6590140399202739,0.1804537397975302,0.1878931067660099,5.515377191142139,-3.5262642855221538,5.286299186913404
92,0,1.7553862399850158,-1.4186282822154686,0.14426911925633934,1.07679169452682,1.8928353260291986,0.5415360406465713,0.6614435234411227,0.22232183321507865,-0.013752452392873054,5.295919664341076,-2.442552573701487,4.473961928828722
93,0,0.7169959327972083,-2.371754382638281,0.2675603973135471,-0.3630633166524644,-0.7534300795404532,-0.3328928100677179,0.3693857946409082,0.47164560009015544,0.17865085511240925,4.102403173992205,1.6016886442087168,5.202437987619209
94,0,1.0080644497055815,-2.8580921594555644,0.22911656151623574,-1.2886256242947263,-1.2701926271382078,-2.1993961222353935,0.15018758574158045,0.4296139525713631,0.3043061052003108,8.650504610924855,2.062083331116526,-7.840465572287064
95,1,1.6576705902953075,-1.5387584979679503,0.1957244756873426,-1.2799407855318727,-0.3356007909725245,-0.5678241466968839,0.6645971197658784,0.2573160491644322,0.09209231395841776,-2.222255576398924,-9.183374989671997,2.69382813966131
96,1,0.5449388558980591,-3.426333992479064,0.14904094156978445,-1.469405592639098,-1.2302054243888698,-2.2827536174528102,-0.29183958386449754,0.5613141755393679,0.10164213638002777,-0.948627239596745,-2.109095093268055,-1.6546606621012536
97,1,1.4878089647120323,-1.7756367045178298,0.6535482921760604,0.09877332429766744,-1.1421462548685193,-0.3499703580265905,0.5178394984061605,0.5157541535470379,0.194101530147042,-4.806658790047054,2.028016953900326,-14.709639236125769
98,0,2.3952772240383404,-0.8101792518857668,-0.12419079646804884,1.2487359810085685,-0.5980070889019781,0.49696693478095344,0.9780534124756743,0.14835512622915392,-0.052380485287657916,10.945999060253012,0.503242728738399,6.698198913141371
99,0,1.1041239147978839,-3.3201285800682965,0.07559462882211648,-1.3236177441882448,-0.8471300951995996,-0.10387012080574898,-0.03357960871415765,0.32814001596487913,0.5540733456399268,-4.127528811713605,-6.070057227242662,-9.342011385569837
100,0,0.6643540491247215,-2.4644775352632,-0.13826882244569144,-0.9208724342405874,-0.24447382144174473,-0.7147004288424234,0.039489765668675306,0.5328348840479189,0.48154850155875034,3.673417947016975,-3.1174080235419743,-3.611830254475766
101,1,1.2309144553770268,-2.77644811982672,0.198801361626367,-0.7599703906437472,0.010052399305028548,-1.3490989153274482,0.04428331487310383,0.20266897230024808,0.21505433889142847,-0.17594172580009754,0.01892768967681539,5.485256369559829
102,0,2.833661311041057,-0.3313967144358842,0.20532926252161504,0.06773960963372927,1.2226991454091731,0.6827764638564273,1.2634828181449003,0.0873912086256155,-0.4070711863674831,-1.6407780228864057,2.759863565312632,3.2600310527995684
103,0,2.273501152658594,-0.8616557940390482,-0.031025208673606572,-0.4098792904467179,1.2855517198114539,0.32029016216574313,1.1191541883025773,0.1290842956028949,-0.061916745871728865,2.167051441796451,3.893860734811782,0.8180787516339603
104,0,1.6603682158056408,-2.2409283633920127,-0.03320010762654513,0.34619655948496697,0.06688979112793858,0.8695081132564062,0.7575859633820295,0.3611880403015956,0.13526494152166538,-1.5844434061386656,-1.6476443276393478,-13.71604984579913
105,0,0.9699548985349161,-2.9003802839923876,0.07731691546286926,1.3751348934661123,0.9623877546517066,-1.0568349534707244,0.22066633742834785,0.35046757052723776,0.5591583210676967,0.51426992523583,5.331306364294761,-1.3925423092427833
106,0,2.368697324179839,-1.7722288956649161,0.38546046086211355,0.6612685204149166,-0.006826451039802117,1.6849579196665305,0.8984475008832216,0.1502090784563292,-0.041227333350671753,-7.878086916036264,2.5869206837175636,-7.829296627320902
107,0,1.1282602440940122,-2.1057180244703253,-1.0020312818867334,0.10807238567559344,-1.7314906746032748,0.052281881529923385,0.40659650754693605,0.29019673933240014,0.0782787965613373,6.270441478403198,-2.709967174094899,-3.5432738879965147
108,0,2.0271914430605413,-1.7472631394658795,0.4732783106161802,0.7787345852787151,0.8087931388772461,0.6946993197603766,0.5919021704521543,0.44869862407745104,0.17346536910012345,-6.045225937099575,0.5665840068884631,-5.606739226743399
109,0,0.4015447646906193,-2.372441198554542,0.2056556022426627,-0.42632775675619494,-1.306583830032031,-0.566619762289635,0.11548807129524094,0.5116160880045569,0.5100296159069958,5.757190096608643,-0.44700118274922235,5.302160591323296
110,0,1.2047751723108375,-2.022082124857895,-0.5636406103432223,-1.1281856381155293,0.18048979121269693,0.5845491156077959,0.23780262682840062,0.48707900880214644,0.4467995745950141,-8.564093683017697,4.261968554719417,3.638973293203824
111,0,0.9461674050159616,-1.9621590882047815,0.9505009768542292,-1.1370274528772455,-1.0511951319856323,-0.7999136522319342,0.3794706166987507,0.32447936444320497,0.258238364777946,-0.3957460774506922,7.120177251252282,-4.4069653264099085
112,0,1.7597024330507605,-2.123348364948795,-0.4072851455901011,2.1417253726946295,-0.6833413681842471,-0.6518021075919955,0.8807332188331085,0.1704311646063713,-0.18527403711026488,-3.3262440371825437,1.9348014039640191,0.1595125804147586
113,0,0.7070063536901511,-2.805417862250716,0.7164936905161463,0.9662891342648646,-1.1264642285416826,-1.9825521305621576,0.07081008541271148,0.34320059219120985,0.46746478489898796,2.742166214137276,-5.173893817666551,-7.011849346390568
114,0,1.8064788057747272,-1.4633114512217733,0.5619253860395609,-0.4053328037250633,2.182403521600827,0.44232455002405013,0.9602215615606196,0.2387208714246523,0.03650214338304976,-3.0794431336231205,3.890651691058411,-2.389589809197417
115,0,1.5105424197408484,-1.2458504522529799,0.12731431760429046,1.2429372935295642,0.8675443423229222,1.589728359137219,1.0600488581421863,0.13894762174419206,-0.01557399565634479,-1.3200031161647994,-2.70126973839952,-0.1548287827838317
116,0,1.3322089602740457,-3.612077273520427,-0.25075312422324836,-1.7895643791166393,-0.7361190930774109,-0.4616698901976631,0.20066259057332014,0.41026588996514035,0.5474794065205361,-5.950688920030394,-7.448430283991153,-8.7137603045447
117,1,1.613142562427219,-2.4075856517325462,0.3006339447991068,-1.234967379907389,0.6115240437919909,-0.6365033211502427,0.745114291776229,0.26005856203124156,0.3382559479821733,3.166718319098389,-2.280825367268956,4.3110019380680455
118,0,2.409845194163042,-1.7235583770963232,-0.4247184198215518,0.9966589096128728,-1.395571554376669,0.08223713127820988,0.5069041153574689,0.18991264737970998,0.126944097755279,2.1422028483288584,1.4780371191110262,-3.4230229986698073
119,0,2.5586800557448854,-1.0823517626141053,-0.2945453276362259,2.554300823733128,0.14691696083326322,2.2873357110694568,0.9283492605822621,0.2609582092747416,-0.35534901313004386,-0.31646674191006924,-2.67626780382046,1.3195737562482979
120,0,1.5384062818202393,-2.1209301504857407,0.5079971529810037,1.3293081835783125,0.9345050204783106,-0.04032727643138588,0.36439707213672845,0.25314669733392625,0.35387187224346967,-9.067164725018719,0.7696736147303878,-8.05179454566787
121,0,2.6095589045363554,-1.004357688798576,0.1377796542350448,1.8995437262027712,1.6197128924945075,0.8502505282181307,0.7221333977135242,0.04885301961298753,-0.2405747053656007,0.10722690897741986,2.118644525975731,1.087758732626671
